stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
11063275,Skippergata,11063275,59.412474,5.270884,http://gt.rkt.no/H11063275
11063276,Haraldsgata v/Lillesund,11063276,59.408560,5.274950,http://gt.rkt.no/H11063276
11063277,Rabinowitzparken,11063277,59.406190,5.277870,http://gt.rkt.no/H11063277
11063280,Sankt Franciscus,11063280,59.403160,5.281570,http://gt.rkt.no/H11063280
11063281,Sankt Franciscus,11063281,59.403300,5.281270,http://gt.rkt.no/H11063281
11063285,Karmsund vgs.,11063285,59.401355,5.283548,http://gt.rkt.no/H11063285
11063286,Orshaugen,11063286,59.396860,5.287920,http://gt.rkt.no/H11063286
11063287,Orshaugen,11063287,59.396930,5.287660,http://gt.rkt.no/H11063287
11063288,Lillesund skole,11063288,59.407158,5.284030,http://gt.rkt.no/H11063288
11063289,Lillesund skole,11063289,59.407058,5.283848,http://gt.rkt.no/H11063289
11063290,Karmsundgata,11063290,59.405808,5.286636,http://gt.rkt.no/H11063290
11063291,Baglersvingen,11063291,59.404756,5.288243,http://gt.rkt.no/H11063291
11063292,Meieriet nord,11063292,59.402370,5.291290,http://gt.rkt.no/H11063292
11063293,Meieriet sør,11063293,59.401543,5.291763,http://gt.rkt.no/H11063293
11063294,Vidars gate,11063294,59.400568,5.292800,http://gt.rkt.no/H11063294
11063295,Falnes gate,11063295,59.399708,5.293195,http://gt.rkt.no/H11063295
11063297,Eventyrvegen,11063297,59.392021,5.294110,http://gt.rkt.no/H11063297
11063298,Eventyrvegen,11063298,59.391913,5.294060,http://gt.rkt.no/H11063298
11063299,Isdammen,11063299,59.389909,5.297091,http://gt.rkt.no/H11063299
11063300,Isdammen,11063300,59.390034,5.296913,http://gt.rkt.no/H11063300
11063301,Sakkestad,11063301,59.387431,5.298670,http://gt.rkt.no/H11063301
11063302,Sakkestad,11063302,59.387796,5.298150,http://gt.rkt.no/H11063302
11063303,Ystadvegen,11063303,59.385131,5.300106,http://gt.rkt.no/H11063303
11063304,Ystadvegen,11063304,59.384118,5.300535,http://gt.rkt.no/H11063304
11063305,Radisson SAS Hotel,11063305,59.384381,5.302777,http://gt.rkt.no/H11063305
11063306,Tors gate,11063306,59.406138,5.289958,http://gt.rkt.no/H11063306
11063308,Eirik Raudes gate,11063308,59.405737,5.295865,http://gt.rkt.no/H11063308
11063309,Eirik Raudes gate,11063309,59.405100,5.296176,http://gt.rkt.no/H11063309
11063310,Valkyriegata,11063310,59.400545,5.299745,http://gt.rkt.no/H11063310
11063311,Valkyriegata,11063311,59.399806,5.300418,http://gt.rkt.no/H11063311
11063312,Hemmingstad kultursenter,11063312,59.397930,5.302076,http://gt.rkt.no/H11063312
11063313,Hemmingstad kultursenter,11063313,59.397193,5.303050,http://gt.rkt.no/H11063313
11063314,Varden Haugesund,11063314,59.394926,5.305829,http://gt.rkt.no/H11063314
11063315,Varden Haugesund,11063315,59.395213,5.305325,http://gt.rkt.no/H11063315
11063316,Austmannavegen,11063316,59.396808,5.298135,http://gt.rkt.no/H11063316
11063317,Austmannavegen,11063317,59.396591,5.298718,http://gt.rkt.no/H11063317
11063319,Olav Aukrust gate,11063319,59.392060,5.307925,http://gt.rkt.no/H11063319
11063320,Ulvøygata,11063320,59.391363,5.308493,http://gt.rkt.no/H11063320
11063321,Nordahl Griegs gate,11063321,59.390495,5.308796,http://gt.rkt.no/H11063321
11063322,Kvitsøygata,11063322,59.387308,5.313308,http://gt.rkt.no/H11063322
11063323,Kvitsøygata,11063323,59.387101,5.313459,http://gt.rkt.no/H11063323
11493324,Norheimvegen,11493324,59.385170,5.319125,http://gt.rkt.no/H11493324
11493325,Norheimvegen,11493325,59.385365,5.320091,http://gt.rkt.no/H11493325
11493326,Hestmyr,11493326,59.382996,5.318201,http://gt.rkt.no/H11493326
11493328,Skogvegen,11493328,59.381810,5.313660,http://gt.rkt.no/H11493328
11493329,Skogvegen,11493329,59.381611,5.312900,http://gt.rkt.no/H11493329
11493330,Dovamyrsvegen,11493330,59.380700,5.310391,http://gt.rkt.no/H11493330
11493331,Dovamyrsvegen,11493331,59.380923,5.310826,http://gt.rkt.no/H11493331
11063333,Rektor Steens gate,11063333,59.408462,5.286391,http://gt.rkt.no/H11063333
11063334,Rektor Steens gate,11063334,59.408435,5.286250,http://gt.rkt.no/H11063334
11063335,Haugaland vgs.,11063335,59.409010,5.293318,http://gt.rkt.no/H11063335
11063336,Haugaland vgs.,11063336,59.409023,5.292708,http://gt.rkt.no/H11063336
11063337,Fredrik Kolstøs gate,11063337,59.408076,5.295062,http://gt.rkt.no/H11063337
11063338,Fredrik Kolstøs gate,11063338,59.407851,5.295158,http://gt.rkt.no/H11063338
11063341,Fjellstemmen,11063341,59.407480,5.302580,http://gt.rkt.no/H11063341
11063342,Fjellstemmen,11063342,59.407200,5.301620,http://gt.rkt.no/H11063342
11063343,Litlaskar,11063343,59.410370,5.298540,http://gt.rkt.no/H11063343
11063344,Litlaskar,11063344,59.410185,5.298626,http://gt.rkt.no/H11063344
11063345,Fjellmyr,11063345,59.405100,5.303320,http://gt.rkt.no/H11063345
11063346,Fjellmyr,11063346,59.405100,5.303240,http://gt.rkt.no/H11063346
11063347,Tujavegen,11063347,59.402640,5.307000,http://gt.rkt.no/H11063347
11063348,Tujavegen,11063348,59.402830,5.306640,http://gt.rkt.no/H11063348
11063349,Svehaugstemmen,11063349,59.397490,5.312550,http://gt.rkt.no/H11063349
11063350,Svehaugstemmen,11063350,59.397370,5.312380,http://gt.rkt.no/H11063350
11063351,Raglatua,11063351,59.393673,5.315428,http://gt.rkt.no/H11063351
11063352,Raglatua,11063352,59.394210,5.315083,http://gt.rkt.no/H11063352
11063353,Bokngata,11063353,59.389612,5.316561,http://gt.rkt.no/H11063353
11063356,Brakahaug skole,11063356,59.399270,5.320280,http://gt.rkt.no/H11063356
11063357,Brakahaug skole,11063357,59.398390,5.319390,http://gt.rkt.no/H11063357
11063358,Raglamyrvegen,11063358,59.396033,5.321818,http://gt.rkt.no/H11063358
11063359,Longhammarvegen,11063359,59.395970,5.328180,http://gt.rkt.no/H11063359
11063360,Raglamyr v/Esso,11063360,59.396880,5.329370,http://gt.rkt.no/H11063360
11063361,Fyrbøtervegen,11063361,59.398376,5.327925,http://gt.rkt.no/H11063361
11063362,Fyrbøtervegen,11063362,59.398310,5.327360,http://gt.rkt.no/H11063362
11493363,Spanne,11493363,59.382099,5.336832,http://gt.rkt.no/H11493363
11493365,Spannetopp,11493365,59.385259,5.329612,http://gt.rkt.no/H11493365
11493366,Spannetopp,11493366,59.384949,5.328439,http://gt.rkt.no/H11493366
11493367,Sveivamyrveien,11493367,59.385382,5.332654,http://gt.rkt.no/H11493367
11493370,Norheim,11493370,59.379578,5.306108,http://gt.rkt.no/H11493370
11063374,Skåredalen v/skolen,11063374,59.409510,5.327100,http://gt.rkt.no/H11063374
11063375,Skåredalen v/skolen,11063375,59.409600,5.326420,http://gt.rkt.no/H11063375
11063376,Skåredalen,11063376,59.410620,5.320220,http://gt.rkt.no/H11063376
11063377,Skåredalen,11063377,59.410481,5.321115,http://gt.rkt.no/H11063377
11063378,Steinsfjellet,11063378,59.411240,5.315360,http://gt.rkt.no/H11063378
11063379,Nylandsvegen,11063379,59.412160,5.316370,http://gt.rkt.no/H11063379
11063380,Nylandsvegen,11063380,59.412120,5.316270,http://gt.rkt.no/H11063380
11493381,Skre v/E134,11493381,59.412180,5.363819,http://gt.rkt.no/H11493381
11493382,Skrevegen snuplass,11493382,59.411690,5.364965,http://gt.rkt.no/H11493382
11463383,Snauhammer,11463383,59.416368,5.372691,http://gt.rkt.no/H11463383
11463384,Førresvegen,11463384,59.417983,5.374103,http://gt.rkt.no/H11463384
11463385,Førresfjorden,11463385,59.423502,5.382133,http://gt.rkt.no/H11463385
11463386,Førresfjorden,11463386,59.423140,5.380830,http://gt.rkt.no/H11463386
11463391,Førre Hageby,11463391,59.418836,5.386193,http://gt.rkt.no/H11463391
11463392,Førre Hageby,11463392,59.419000,5.386130,http://gt.rkt.no/H11463392
11463393,Førre terrasse,11463393,59.424620,5.391000,http://gt.rkt.no/H11463393
11463394,Førre,11463394,59.423090,5.392340,http://gt.rkt.no/H11463394
11463395,Førre,11463395,59.422640,5.392365,http://gt.rkt.no/H11463395
11463396,Frakkagjerd v/E134,11463396,59.418449,5.407160,http://gt.rkt.no/H11463396
11463397,Frakkagjerd v/E134,11463397,59.418700,5.407950,http://gt.rkt.no/H11463397
11463398,Frakkagjerdvegen,11463398,59.418344,5.403446,http://gt.rkt.no/H11463398
11463399,Frakkagjerdvegen,11463399,59.418620,5.401190,http://gt.rkt.no/H11463399
11463400,Fjellhaug,11463400,59.415096,5.407483,http://gt.rkt.no/H11463400
11463401,Fjellhaug,11463401,59.415500,5.406750,http://gt.rkt.no/H11463401
11463402,Asparhaug,11463402,59.413256,5.407786,http://gt.rkt.no/H11463402
11463403,Frakkagjerd u.skole,11463403,59.411390,5.403060,http://gt.rkt.no/H11463403
11463404,Aksdalsvegen,11463404,59.421889,5.420403,http://gt.rkt.no/H11463404
11463405,Aksdalsvegen,11463405,59.421650,5.419320,http://gt.rkt.no/H11463405
11463406,Aksdalsvatnet,11463406,59.423781,5.430890,http://gt.rkt.no/H11463406
11463407,Aksdalsvatnet,11463407,59.423780,5.428030,http://gt.rkt.no/H11463407
11463408,Aksdal,11463408,59.421715,5.446124,http://gt.rkt.no/H11463408
11463409,Grinde v/E134,11463409,59.423123,5.459543,http://gt.rkt.no/H11463409
11463410,Grinde v/E134,11463410,59.423885,5.459273,http://gt.rkt.no/H11463410
11463411,E39 v/Fuglavatnet,11463411,59.413920,5.450840,http://gt.rkt.no/H11463411
11463412,E39 v/Fuglavatnet,11463412,59.414140,5.450760,http://gt.rkt.no/H11463412
11463413,Eikeskogvegen,11463413,59.411180,5.452650,http://gt.rkt.no/H11463413
11463414,Eikeskogvegen,11463414,59.410480,5.452610,http://gt.rkt.no/H11463414
11493416,Vormedalsvegen,11493416,59.372769,5.301666,http://gt.rkt.no/H11493416
11493417,Vormedalsvegen,11493417,59.372315,5.301630,http://gt.rkt.no/H11493417
11493418,Styvefeltet nord,11493418,59.370302,5.302014,http://gt.rkt.no/H11493418
11493419,Styvefeltet sør,11493419,59.369273,5.301906,http://gt.rkt.no/H11493419
11493420,Moksheim,11493420,59.367860,5.302761,http://gt.rkt.no/H11493420
11493421,Moksheim,11493421,59.367890,5.302535,http://gt.rkt.no/H11493421
11493422,Travbanen,11493422,59.363559,5.306981,http://gt.rkt.no/H11493422
11493423,Travbanen,11493423,59.363612,5.306769,http://gt.rkt.no/H11493423
11493424,Haugvegen sør,11493424,59.360371,5.310208,http://gt.rkt.no/H11493424
11493426,Heivegen,11493426,59.358251,5.313780,http://gt.rkt.no/H11493426
11493428,Pronova,11493428,59.355411,5.318331,http://gt.rkt.no/H11493428
11493430,Mykjefeltet,11493430,59.354317,5.325794,http://gt.rkt.no/H11493430
11493431,Mykjefeltet,11493431,59.354771,5.327828,http://gt.rkt.no/H11493431
11493432,Lyngåsvegen,11493432,59.352303,5.324373,http://gt.rkt.no/H11493432
11493433,Lyngåsvegen,11493433,59.352316,5.324171,http://gt.rkt.no/H11493433
11493435,Hillesland,11493435,59.350891,5.324523,http://gt.rkt.no/H11493435
11493436,Tuastad skole,11493436,59.350660,5.362820,http://gt.rkt.no/H11493436
11493437,Ytre Røyksund,11493437,59.332300,5.350050,http://gt.rkt.no/H11493437
11493438,Lindøy,11493438,59.331553,5.365425,http://gt.rkt.no/H11493438
11493445,Nordre Eikje,11493445,59.398050,5.369051,http://gt.rkt.no/H11493445
11493446,Nordre Eikje,11493446,59.395146,5.370439,http://gt.rkt.no/H11493446
11463447,Skeiseid,11463447,59.396500,5.398000,http://gt.rkt.no/H11463447
11463448,Klypetoppen,11463448,59.392930,5.403480,http://gt.rkt.no/H11463448
11463449,Sørvåg,11463449,59.383760,5.408830,http://gt.rkt.no/H11463449
11463450,Hauabrekkå,11463450,59.382050,5.407780,http://gt.rkt.no/H11463450
11463451,Stegaberg,11463451,59.379430,5.408150,http://gt.rkt.no/H11463451
11463452,Stegaberg skule,11463452,59.376080,5.406280,http://gt.rkt.no/H11463452
11463453,Vågaboen,11463453,59.374650,5.404570,http://gt.rkt.no/H11463453
11463454,Skarvale,11463454,59.372490,5.397830,http://gt.rkt.no/H11463454
11463456,Tobiasvegen,11463456,59.368280,5.393910,http://gt.rkt.no/H11463456
11463457,Storhaug,11463457,59.366990,5.392100,http://gt.rkt.no/H11463457
11463458,Høie snuplass,11463458,59.361610,5.392140,http://gt.rkt.no/H11463458
11463459,Apalvik,11463459,59.404690,5.466200,http://gt.rkt.no/H11463459
11463460,Krabbatveit,11463460,59.398260,5.471870,http://gt.rkt.no/H11463460
11463461,Sagbakkekrysset,11463461,59.395210,5.481130,http://gt.rkt.no/H11463461
11463462,Førland skole,11463462,59.395798,5.478079,http://gt.rkt.no/H11463462
11463463,Halleland,11463463,59.391870,5.465570,http://gt.rkt.no/H11463463
11463464,Halleland,11463464,59.392460,5.465690,http://gt.rkt.no/H11463464
11463465,Ronvik nord,11463465,59.387060,5.462950,http://gt.rkt.no/H11463465
11463466,Ronvik nord,11463466,59.387090,5.463110,http://gt.rkt.no/H11463466
11463467,Ronvik sør,11463467,59.377400,5.458580,http://gt.rkt.no/H11463467
11463468,Ronvik sør,11463468,59.378580,5.459290,http://gt.rkt.no/H11463468
11463469,Ronvik v/Langavatnet,11463469,59.374200,5.457890,http://gt.rkt.no/H11463469
11463470,Ronvik v/Langavatnet,11463470,59.374210,5.458010,http://gt.rkt.no/H11463470
11463471,Apeland,11463471,59.365970,5.460090,http://gt.rkt.no/H11463471
11463472,Apeland,11463472,59.366570,5.460320,http://gt.rkt.no/H11463472
11463473,Ramslia,11463473,59.346430,5.452890,http://gt.rkt.no/H11463473
11463474,Ramslia,11463474,59.346450,5.453030,http://gt.rkt.no/H11463474
11463475,Fjellheim,11463475,59.344210,5.450890,http://gt.rkt.no/H11463475
11463476,Fjellheim,11463476,59.343800,5.450440,http://gt.rkt.no/H11463476
11463477,Haukås vest,11463477,59.342160,5.444990,http://gt.rkt.no/H11463477
11463478,Haukås øst,11463478,59.342150,5.447980,http://gt.rkt.no/H11463478
11463479,Haukåsvågen,11463479,59.338200,5.436890,http://gt.rkt.no/H11463479
11463480,Haukåsvågen,11463480,59.338380,5.436820,http://gt.rkt.no/H11463480
11463481,Hetland,11463481,59.332380,5.439510,http://gt.rkt.no/H11463481
11463482,Hetland,11463482,59.332462,5.439226,http://gt.rkt.no/H11463482
11463483,Mjåsund,11463483,59.322630,5.447080,http://gt.rkt.no/H11463483
11463484,Mjåsund,11463484,59.322460,5.447340,http://gt.rkt.no/H11463484
11463485,Mjåsund bro,11463485,59.316090,5.447820,http://gt.rkt.no/H11463485
11463486,Mjåsund bro,11463486,59.319460,5.447030,http://gt.rkt.no/H11463486
11463487,Ådland,11463487,59.309480,5.449510,http://gt.rkt.no/H11463487
11463488,Ådlandsnes,11463488,59.296780,5.450300,http://gt.rkt.no/H11463488
11463489,Surnevik,11463489,59.294680,5.445230,http://gt.rkt.no/H11463489
11463490,Grønestøl,11463490,59.296240,5.436810,http://gt.rkt.no/H11463490
11463491,Halsen,11463491,59.296670,5.424920,http://gt.rkt.no/H11463491
11463492,Gismarvik,11463492,59.304640,5.405550,http://gt.rkt.no/H11463492
11463493,Håstø,11463493,59.316560,5.397520,http://gt.rkt.no/H11463493
11463494,Hålå,11463494,59.320740,5.400780,http://gt.rkt.no/H11463494
11493495,Varaneset,11493495,59.324510,5.348230,http://gt.rkt.no/H11493495
11493496,Varaneskrossen,11493496,59.315860,5.370520,http://gt.rkt.no/H11493496
11493501,Helgaland,11493501,59.298530,5.338140,http://gt.rkt.no/H11493501
11493503,Våga kai,11493503,59.282740,5.366000,http://gt.rkt.no/H11493503
11463504,Urnesvegen,11463504,59.312470,5.465880,http://gt.rkt.no/H11463504
11463506,Slåttevik,11463506,59.315264,5.466604,http://gt.rkt.no/H11463506
11463507,Melkevik,11463507,59.310560,5.467980,http://gt.rkt.no/H11463507
11463508,Kvinnesland,11463508,59.304400,5.474540,http://gt.rkt.no/H11463508
11463509,Eikje,11463509,59.298680,5.474770,http://gt.rkt.no/H11463509
11463510,Kyrkjenes,11463510,59.294230,5.472870,http://gt.rkt.no/H11463510
11463511,Lervik,11463511,59.291986,5.473349,http://gt.rkt.no/H11463511
11463512,Kalvatreet nord,11463512,59.286430,5.472060,http://gt.rkt.no/H11463512
11463513,Kalvatreet sør,11463513,59.283580,5.472630,http://gt.rkt.no/H11463513
11463514,Susort,11463514,59.281396,5.476221,http://gt.rkt.no/H11463514
11463515,Susort v/E39,11463515,59.279430,5.478520,http://gt.rkt.no/H11463515
11463517,Kårstø,11463517,59.279270,5.524470,http://gt.rkt.no/H11463517
11463518,Kårstø,11463518,59.279660,5.524380,http://gt.rkt.no/H11463518
11463519,Skare,11463519,59.285229,5.524132,http://gt.rkt.no/H11463519
11463521,Falkeid,11463521,59.293360,5.523400,http://gt.rkt.no/H11463521
11463522,Storhaug,11463522,59.308540,5.513300,http://gt.rkt.no/H11463522
11463523,Kårstø kryss,11463523,59.326360,5.489550,http://gt.rkt.no/H11463523
11463524,Tysværvåg,11463524,59.331240,5.490240,http://gt.rkt.no/H11463524
11463525,Lønning,11463525,59.336140,5.503960,http://gt.rkt.no/H11463525
11463526,Sagbakken,11463526,59.392950,5.520900,http://gt.rkt.no/H11463526
11463527,Heskja,11463527,59.345120,5.531110,http://gt.rkt.no/H11463527
11463528,Gjerde,11463528,59.350430,5.478830,http://gt.rkt.no/H11463528
11463529,Høyvik,11463529,59.354480,5.477990,http://gt.rkt.no/H11463529
11463530,Breivik,11463530,59.363920,5.475390,http://gt.rkt.no/H11463530
11463531,Breivik,11463531,59.364440,5.475920,http://gt.rkt.no/H11463531
11463532,Klovning,11463532,59.373090,5.476300,http://gt.rkt.no/H11463532
11463533,Padlane,11463533,59.381050,5.476230,http://gt.rkt.no/H11463533
11453535,Austre Bokn,11453535,59.225210,5.464350,http://gt.rkt.no/H11453535
11453536,Austre Bokn,11453536,59.225010,5.464630,http://gt.rkt.no/H11453536
11453538,Alvestad nord,11453538,59.222080,5.454290,http://gt.rkt.no/H11453538
11453539,Alvestad sør,11453539,59.222860,5.446610,http://gt.rkt.no/H11453539
11453542,Føresvik kai,11453542,59.232440,5.439470,http://gt.rkt.no/H11453542
11453544,Knarrholmen,11453544,59.208980,5.457330,http://gt.rkt.no/H11453544
11453550,Trosnavåg kryss,11453550,59.193720,5.424980,http://gt.rkt.no/H11453550
11453551,Sønnaland,11453551,59.187780,5.406390,http://gt.rkt.no/H11453551
11031504,Myrveien,11031504,58.977193,5.689080,http://gt.rkt.no/H11031504
11031505,Kampen kirke,11031505,58.970943,5.714623,http://gt.rkt.no/H11031505
11031508,Skjalgs gate,11031508,58.947160,5.680610,http://gt.rkt.no/H11031508
11031509,Peder Klows gate,11031509,58.963106,5.728130,http://gt.rkt.no/H11031509
11031517,Sykehuset v/tunnel,11031517,58.951620,5.730430,http://gt.rkt.no/H11031517
11031518,Sykehuset v/tunnel,11031518,58.951480,5.730510,http://gt.rkt.no/H11031518
11031519,Øvre Stokkavei,11031519,58.965753,5.701733,http://gt.rkt.no/H11031519
11031523,Comfort Grand Hotel,11031523,58.970413,5.735826,http://gt.rkt.no/H11031523
11031524,Johan Gjøsteins plass,11031524,58.968530,5.722800,http://gt.rkt.no/H11031524
11031525,Hannasdalsgate,11031525,58.961863,5.723423,http://gt.rkt.no/H11031525
11031528,Storaberget,11031528,58.896690,5.722105,http://gt.rkt.no/H11031528
11031530,Rosenli,11031530,58.962260,5.763780,http://gt.rkt.no/H11031530
11031532,UiS Øst,11031532,58.937416,5.698115,http://gt.rkt.no/H11031532
11031533,UiS Øst,11031533,58.937911,5.698018,http://gt.rkt.no/H11031533
11031534,Novvegen,11031534,58.933871,5.699511,http://gt.rkt.no/H11031534
11031535,Novvegen,11031535,58.933821,5.699445,http://gt.rkt.no/H11031535
11031536,Kjell Arholms gate,11031536,58.933818,5.701866,http://gt.rkt.no/H11031536
11031537,Kjell Arholms gate,11031537,58.933785,5.702446,http://gt.rkt.no/H11031537
11031539,UiS Vest,11031539,58.938223,5.690230,http://gt.rkt.no/H11031539
11031540,Jorenholmen,11031540,58.971508,5.737486,http://gt.rkt.no/H11031540
11031541,Fiskepiren,11031541,58.971568,5.740943,http://gt.rkt.no/H11031541
11031542,Badedammen,11031542,58.971180,5.744280,http://gt.rkt.no/H11031542
11031543,Badedammen,11031543,58.971090,5.743970,http://gt.rkt.no/H11031543
11031544,Kjelvene,11031544,58.969508,5.749669,http://gt.rkt.no/H11031544
11031545,Kjelvene,11031545,58.969032,5.750365,http://gt.rkt.no/H11031545
11031546,Sølyst,11031546,58.978920,5.745950,http://gt.rkt.no/H11031546
11031547,Sølyst,11031547,58.978810,5.745510,http://gt.rkt.no/H11031547
11031548,Engøy,11031548,58.982570,5.742870,http://gt.rkt.no/H11031548
11031549,Engøy,11031549,58.982790,5.742500,http://gt.rkt.no/H11031549
11031550,Pyntesundet,11031550,58.983810,5.737020,http://gt.rkt.no/H11031550
11031551,Pyntesundet,11031551,58.983910,5.737010,http://gt.rkt.no/H11031551
11031552,Buøy skole,11031552,58.986160,5.732740,http://gt.rkt.no/H11031552
11031554,Hundvågveien,11031554,58.989140,5.732560,http://gt.rkt.no/H11031554
11031555,Hundvågkrossen,11031555,58.991960,5.730180,http://gt.rkt.no/H11031555
11031557,Austbø øst,11031557,58.993200,5.747540,http://gt.rkt.no/H11031557
11031558,Austbø øst,11031558,58.993398,5.747512,http://gt.rkt.no/H11031558
11031559,Skolebryggå,11031559,58.994800,5.748780,http://gt.rkt.no/H11031559
11031560,Skolebryggå,11031560,58.995210,5.748840,http://gt.rkt.no/H11031560
11031561,Lundsvågen,11031561,59.001102,5.742231,http://gt.rkt.no/H11031561
11031562,Lundsvågen,11031562,59.001320,5.742330,http://gt.rkt.no/H11031562
11031563,Brosmeveien,11031563,59.003920,5.735250,http://gt.rkt.no/H11031563
11031564,Brosmeveien,11031564,59.003510,5.732980,http://gt.rkt.no/H11031564
11031565,Brislingveien,11031565,59.003500,5.730130,http://gt.rkt.no/H11031565
11031566,Brislingveien,11031566,59.003610,5.729410,http://gt.rkt.no/H11031566
11031569,Ordfører Scheies gate,11031569,59.005350,5.724670,http://gt.rkt.no/H11031569
11031570,Ordfører Scheies gate,11031570,59.005350,5.724560,http://gt.rkt.no/H11031570
11031573,Notbasveien,11031573,59.003740,5.717840,http://gt.rkt.no/H11031573
11031574,Kamskjellveien,11031574,59.002260,5.719910,http://gt.rkt.no/H11031574
11031575,Kamskjellveien,11031575,59.002240,5.719850,http://gt.rkt.no/H11031575
11031576,Østersveien,11031576,59.001590,5.722920,http://gt.rkt.no/H11031576
11031577,Husabøhagen,11031577,59.000730,5.723390,http://gt.rkt.no/H11031577
11031578,Husabøåkeren,11031578,58.999780,5.722230,http://gt.rkt.no/H11031578
11031579,Husabøåkeren,11031579,58.998920,5.721630,http://gt.rkt.no/H11031579
11031580,Staurkvalveien,11031580,58.998097,5.721708,http://gt.rkt.no/H11031580
11031581,Staurkvalveien,11031581,58.997380,5.721430,http://gt.rkt.no/H11031581
11031582,Blåkvalveien,11031582,58.995390,5.722820,http://gt.rkt.no/H11031582
11031583,Blåkvalveien,11031583,58.994910,5.724080,http://gt.rkt.no/H11031583
11031585,Berge Odels vei,11031585,58.994581,5.726347,http://gt.rkt.no/H11031585
11031586,Buøy skole,11031586,58.985690,5.732750,http://gt.rkt.no/H11031586
11031587,Kallagstunet,11031587,58.996700,5.749250,http://gt.rkt.no/H11031587
11031588,Tømmervikstraen,11031588,58.998040,5.746420,http://gt.rkt.no/H11031588
11031589,Tømmervikstraen,11031589,58.997890,5.746520,http://gt.rkt.no/H11031589
11031590,Hunstein,11031590,58.999170,5.743750,http://gt.rkt.no/H11031590
11031592,Austbø vest,11031592,58.993370,5.741660,http://gt.rkt.no/H11031592
11031593,Austbø vest,11031593,58.993520,5.741390,http://gt.rkt.no/H11031593
11031594,Hundvåghallen,11031594,58.994413,5.736239,http://gt.rkt.no/H11031594
11031595,Hundvåghallen,11031595,58.994010,5.737660,http://gt.rkt.no/H11031595
11031596,Austbøveien,11031596,58.993301,5.732848,http://gt.rkt.no/H11031596
11031597,Grønnsvig,11031597,58.987546,5.737472,http://gt.rkt.no/H11031597
11031598,Grønnsvig,11031598,58.987212,5.737812,http://gt.rkt.no/H11031598
11031599,Buøy ring,11031599,58.986583,5.739636,http://gt.rkt.no/H11031599
11031600,Buøy ring,11031600,58.986349,5.739357,http://gt.rkt.no/H11031600
11031601,Fregattveien,11031601,58.984234,5.738492,http://gt.rkt.no/H11031601
11031602,Fregattveien,11031602,58.984234,5.737923,http://gt.rkt.no/H11031602
11031603,Austbøgeilen,11031603,58.993339,5.734083,http://gt.rkt.no/H11031603
11031604,Settegarnsveien,11031604,58.992310,5.738741,http://gt.rkt.no/H11031604
11031605,Settegarnsveien,11031605,58.992220,5.738239,http://gt.rkt.no/H11031605
11031606,Ringnotveien,11031606,58.991100,5.741272,http://gt.rkt.no/H11031606
11031607,Ringnotveien,11031607,58.990993,5.742083,http://gt.rkt.no/H11031607
11031608,Øvre Vågen,11031608,58.990006,5.743951,http://gt.rkt.no/H11031608
11031609,Øvre Vågen,11031609,58.989685,5.744407,http://gt.rkt.no/H11031609
11031610,Dorybakken,11031610,58.991162,5.746400,http://gt.rkt.no/H11031610
11031611,Dorybakken,11031611,58.991445,5.746155,http://gt.rkt.no/H11031611
11031612,Lundsvågen,11031612,59.002631,5.742165,http://gt.rkt.no/H11031612
11031613,Lundsvågen,11031613,59.002532,5.742909,http://gt.rkt.no/H11031613
11031614,Lundsvågen,11031614,59.005081,5.744771,http://gt.rkt.no/H11031614
11031615,Lundsvågen,11031615,59.005332,5.744229,http://gt.rkt.no/H11031615
11031617,Bjørnøy,11031617,58.997066,5.755573,http://gt.rkt.no/H11031617
11031618,Bjørnøy,11031618,58.996812,5.756031,http://gt.rkt.no/H11031618
11031619,Skatesundet,11031619,58.994596,5.760013,http://gt.rkt.no/H11031619
11031620,Skatesundet,11031620,58.994726,5.760521,http://gt.rkt.no/H11031620
11031621,Roaldsøy,11031621,58.992201,5.761422,http://gt.rkt.no/H11031621
11031622,Roaldsøy,11031622,58.992518,5.761513,http://gt.rkt.no/H11031622
11031623,Austrevigå,11031623,58.991658,5.764500,http://gt.rkt.no/H11031623
11031624,Austrevigå,11031624,58.991514,5.764327,http://gt.rkt.no/H11031624
11031625,Ormøysundet,11031625,58.990982,5.765857,http://gt.rkt.no/H11031625
11031626,Ormøysundet,11031626,58.990798,5.765874,http://gt.rkt.no/H11031626
11031627,Ormøy,11031627,58.989520,5.765830,http://gt.rkt.no/H11031627
11031628,Bosteberget,11031628,59.005415,5.749241,http://gt.rkt.no/H11031628
11031629,Bjørnøyhavna,11031629,58.995464,5.759033,http://gt.rkt.no/H11031629
11031630,Hundvågkrossen,11031630,58.993030,5.729050,http://gt.rkt.no/H11031630
11021633,Vassbotnen,11021633,58.888066,5.712816,http://gt.rkt.no/H11021633
11021634,Vassbotnen,11021634,58.887904,5.712817,http://gt.rkt.no/H11021634
11031637,Sosialhøgskolen,11031637,58.936428,5.698578,http://gt.rkt.no/H11031637
11031638,Sosialhøgskolen,11031638,58.936038,5.699301,http://gt.rkt.no/H11031638
11031639,Oljedirektoratet,11031639,58.934503,5.702141,http://gt.rkt.no/H11031639
11031640,Kaptein Langes gate,11031640,58.958798,5.731515,http://gt.rkt.no/H11031640
11031641,Folke Bernadottes vei,11031641,58.955246,5.734116,http://gt.rkt.no/H11031641
